입수일시|종목코드|매수구분|거래기관|거래량|_
2017.12.28 기준(장마감)|005387|매수|유안타증권|16,647|
2017.12.28 기준(장마감)|005387|매도|미래에셋대우|21,725|
2017.12.28 기준(장마감)|005387|매수|키움증권|9,843|
2017.12.28 기준(장마감)|005387|매도|HI증권|5,766|
2017.12.28 기준(장마감)|005387|매수|CS증권|8,882|
2017.12.28 기준(장마감)|005387|매도|신한금융투자|5,681|
2017.12.28 기준(장마감)|005387|매수|씨티그룹|6,296|
2017.12.28 기준(장마감)|005387|매도|키움증권|3,813|
2017.12.28 기준(장마감)|005387|매수|대신|3,920|
2017.12.28 기준(장마감)|005387|매도|외국추정|1,897|
2017.12.28 기준(장마감)|005387|매수|외국추정|15,178|
2017.12.28 기준(장마감)|012750|매도|골드만|27,330|
2017.12.28 기준(장마감)|012750|매수|삼성|28,953|
2017.12.28 기준(장마감)|012750|매도|브릿지증권|20,000|
2017.12.28 기준(장마감)|012750|매수|씨티그룹|26,607|
2017.12.28 기준(장마감)|012750|매도|CS증권|9,486|
2017.12.28 기준(장마감)|012750|매수|UBS|26,186|
2017.12.28 기준(장마감)|012750|매도|유화|9,168|
2017.12.28 기준(장마감)|012750|매수|제이피모간|4,535|
2017.12.28 기준(장마감)|012750|매도|신한금융투자|8,304|
2017.12.28 기준(장마감)|012750|매수|CS증권|4,384|
2017.12.28 기준(장마감)|012750|매도|외국추정|37,080|
2017.12.28 기준(장마감)|012750|매수|외국추정|67,319|
2017.12.28 기준(장마감)|036460|매도|미래에셋대우|19,881|
2017.12.28 기준(장마감)|036460|매수|키움증권|19,962|
2017.12.28 기준(장마감)|036460|매도|키움증권|12,995|
2017.12.28 기준(장마감)|036460|매수|한양|11,000|
2017.12.28 기준(장마감)|036460|매도|한양|12,621|
2017.12.28 기준(장마감)|036460|매수|UBS|10,316|
2017.12.28 기준(장마감)|036460|매도|NH투자증권|9,100|
2017.12.28 기준(장마감)|036460|매수|한국증권|9,397|
2017.12.28 기준(장마감)|036460|매도|하나금융투자|7,348|
2017.12.28 기준(장마감)|036460|매수|모건스탠리|6,951|
2017.12.28 기준(장마감)|036460|매도|외국추정|3,750|
2017.12.28 기준(장마감)|036460|매수|외국추정|22,714|
2017.12.28 기준(장마감)|000720|매도|미래에셋대우|58,606|
2017.12.28 기준(장마감)|000720|매수|KB증권|51,340|
2017.12.28 기준(장마감)|000720|매도|키움증권|40,808|
2017.12.28 기준(장마감)|000720|매수|신한금융투자|41,202|
2017.12.28 기준(장마감)|000720|매도|한국증권|37,920|
2017.12.28 기준(장마감)|000720|매수|CS증권|34,745|
2017.12.28 기준(장마감)|000720|매도|대신|26,293|
2017.12.28 기준(장마감)|000720|매수|삼성|28,635|
2017.12.28 기준(장마감)|000720|매도|유안타증권|25,021|
2017.12.28 기준(장마감)|000720|매수|키움증권|26,093|
2017.12.28 기준(장마감)|000720|매도|외국추정|3,929|
2017.12.28 기준(장마감)|000720|매수|외국추정|53,617|
2017.12.28 기준(장마감)|282330|매도|삼성|9,769|
2017.12.28 기준(장마감)|282330|매수|제이피모간|3,959|
2017.12.28 기준(장마감)|282330|매도|신한금융투자|5,440|
2017.12.28 기준(장마감)|282330|매수|키움증권|3,327|
2017.12.28 기준(장마감)|282330|매도|NH투자증권|2,300|
2017.12.28 기준(장마감)|282330|매수|노무라|2,955|
2017.12.28 기준(장마감)|282330|매도|키움증권|2,204|
2017.12.28 기준(장마감)|282330|매수|모건스탠리|2,361|
2017.12.28 기준(장마감)|282330|매도|미래에셋대우|1,852|
2017.12.28 기준(장마감)|282330|매수|삼성|2,299|
2017.12.28 기준(장마감)|282330|매도|외국추정|838|
2017.12.28 기준(장마감)|282330|매수|외국추정|10,640|
2017.12.28 기준(장마감)|071050|매도|한국증권|9,841|
2017.12.28 기준(장마감)|071050|매수|골드만|12,738|
2017.12.28 기준(장마감)|071050|매도|미래에셋대우|7,904|
2017.12.28 기준(장마감)|071050|매수|CS증권|9,190|
2017.12.28 기준(장마감)|071050|매도|현대차증권|7,262|
2017.12.28 기준(장마감)|071050|매수|메릴린치|8,711|
2017.12.28 기준(장마감)|071050|매도|한화|6,511|
2017.12.28 기준(장마감)|071050|매수|삼성|6,727|
2017.12.28 기준(장마감)|071050|매도|모건스탠리|6,336|
2017.12.28 기준(장마감)|071050|매수|NH투자증권|5,995|
2017.12.28 기준(장마감)|071050|매도|외국추정|12,298|
2017.12.28 기준(장마감)|071050|매수|외국추정|32,660|
2017.12.28 기준(장마감)|130960|매도|삼성|49,438|
2017.12.28 기준(장마감)|130960|매수|미래에셋대우|51,006|
2017.12.28 기준(장마감)|130960|매도|미래에셋대우|36,688|
2017.12.28 기준(장마감)|130960|매수|한국증권|37,906|
2017.12.28 기준(장마감)|130960|매도|키움증권|35,989|
2017.12.28 기준(장마감)|130960|매수|키움증권|29,510|
2017.12.28 기준(장마감)|130960|매도|NH투자증권|24,974|
2017.12.28 기준(장마감)|130960|매수|신한금융투자|18,835|
2017.12.28 기준(장마감)|130960|매도|신영|18,508|
2017.12.28 기준(장마감)|130960|매수|삼성|18,652|
2017.12.28 기준(장마감)|130960|매도|외국추정|0|
2017.12.28 기준(장마감)|130960|매수|외국추정|848|
2017.12.28 기준(장마감)|241560|매도|미래에셋대우|29,088|
2017.12.28 기준(장마감)|241560|매수|CLSA|82,125|
2017.12.28 기준(장마감)|241560|매도|UBS|19,771|
2017.12.28 기준(장마감)|241560|매수|씨티그룹|10,528|
2017.12.28 기준(장마감)|241560|매도|CS증권|17,282|
2017.12.28 기준(장마감)|241560|매수|모건스탠리|10,255|
2017.12.28 기준(장마감)|241560|매도|골드만|14,738|
2017.12.28 기준(장마감)|241560|매수|미래에셋대우|8,408|
2017.12.28 기준(장마감)|241560|매도|모건스탠리|11,421|
2017.12.28 기준(장마감)|241560|매수|도이치증권|6,668|
2017.12.28 기준(장마감)|241560|매도|외국추정|63,226|
2017.12.28 기준(장마감)|241560|매수|외국추정|110,548|
2017.12.28 기준(장마감)|011070|매도|키움증권|29,776|
2017.12.28 기준(장마감)|011070|매수|CS증권|52,880|
2017.12.28 기준(장마감)|011070|매도|미래에셋대우|24,912|
2017.12.28 기준(장마감)|011070|매수|메릴린치|21,609|
2017.12.28 기준(장마감)|011070|매도|신한금융투자|20,959|
2017.12.28 기준(장마감)|011070|매수|제이피모간|15,506|
2017.12.28 기준(장마감)|011070|매도|CS증권|19,644|
2017.12.28 기준(장마감)|011070|매수|신한금융투자|10,320|
2017.12.28 기준(장마감)|011070|매도|모건스탠리|10,949|
2017.12.28 기준(장마감)|011070|매수|미래에셋대우|9,662|
2017.12.28 기준(장마감)|011070|매도|외국추정|36,510|
2017.12.28 기준(장마감)|011070|매수|외국추정|89,995|
2017.12.28 기준(장마감)|008770|매도|미래에셋대우|30,044|
2017.12.28 기준(장마감)|008770|매수|모건스탠리|38,919|
2017.12.28 기준(장마감)|008770|매도|키움증권|24,955|
2017.12.28 기준(장마감)|008770|매수|NH투자증권|36,918|
2017.12.28 기준(장마감)|008770|매도|신한금융투자|24,199|
2017.12.28 기준(장마감)|008770|매수|골드만|31,423|
2017.12.28 기준(장마감)|008770|매도|삼성|20,761|
2017.12.28 기준(장마감)|008770|매수|메릴린치|22,269|
2017.12.28 기준(장마감)|008770|매도|한국증권|18,514|
2017.12.28 기준(장마감)|008770|매수|신한금융투자|19,163|
2017.12.28 기준(장마감)|008770|매도|외국추정|11,514|
2017.12.28 기준(장마감)|008770|매수|외국추정|102,165|
2017.12.28 기준(장마감)|016360|매도|삼성|35,329|
2017.12.28 기준(장마감)|016360|매수|미래에셋대우|37,045|
2017.12.28 기준(장마감)|016360|매도|미래에셋대우|30,329|
2017.12.28 기준(장마감)|016360|매수|CS증권|24,038|
2017.12.28 기준(장마감)|016360|매도|CLSA|25,610|
2017.12.28 기준(장마감)|016360|매수|키움증권|13,563|
2017.12.28 기준(장마감)|016360|매도|CS증권|12,537|
2017.12.28 기준(장마감)|016360|매수|KB증권|12,897|
2017.12.28 기준(장마감)|016360|매도|키움증권|11,385|
2017.12.28 기준(장마감)|016360|매수|삼성|11,451|
2017.12.28 기준(장마감)|016360|매도|외국추정|38,526|
2017.12.28 기준(장마감)|016360|매수|외국추정|33,650|
2017.12.28 기준(장마감)|000120|매도|삼성|11,063|
2017.12.28 기준(장마감)|000120|매수|NH투자증권|5,936|
2017.12.28 기준(장마감)|000120|매도|메릴린치|4,312|
2017.12.28 기준(장마감)|000120|매수|골드만|4,687|
2017.12.28 기준(장마감)|000120|매도|UBS|3,967|
2017.12.28 기준(장마감)|000120|매수|삼성|3,118|
2017.12.28 기준(장마감)|000120|매도|제이피모간|2,994|
2017.12.28 기준(장마감)|000120|매수|미래에셋대우|3,100|
2017.12.28 기준(장마감)|000120|매도|미래에셋대우|1,836|
2017.12.28 기준(장마감)|000120|매수|CS증권|2,703|
2017.12.28 기준(장마감)|000120|매도|외국추정|11,279|
2017.12.28 기준(장마감)|000120|매수|외국추정|8,785|
2017.12.28 기준(장마감)|138930|매도|삼성|122,251|
2017.12.28 기준(장마감)|138930|매수|CS증권|120,734|
2017.12.28 기준(장마감)|138930|매도|신한금융투자|89,687|
2017.12.28 기준(장마감)|138930|매수|UBS|70,017|
2017.12.28 기준(장마감)|138930|매도|키움증권|83,946|
2017.12.28 기준(장마감)|138930|매수|제이피모간|51,740|
2017.12.28 기준(장마감)|138930|매도|미래에셋대우|59,701|
2017.12.28 기준(장마감)|138930|매수|CLSA|44,960|
2017.12.28 기준(장마감)|138930|매도|모건스탠리|41,538|
2017.12.28 기준(장마감)|138930|매수|미래에셋대우|43,213|
2017.12.28 기준(장마감)|138930|매도|외국추정|58,697|
2017.12.28 기준(장마감)|138930|매수|외국추정|296,110|
2017.12.28 기준(장마감)|003490|매도|미래에셋대우|54,660|
2017.12.28 기준(장마감)|003490|매수|한국증권|60,379|
2017.12.28 기준(장마감)|003490|매도|신한금융투자|45,267|
2017.12.28 기준(장마감)|003490|매수|미래에셋대우|59,239|
2017.12.28 기준(장마감)|003490|매도|키움증권|42,025|
2017.12.28 기준(장마감)|003490|매수|키움증권|31,293|
2017.12.28 기준(장마감)|003490|매도|삼성|29,226|
2017.12.28 기준(장마감)|003490|매수|NH투자증권|26,491|
2017.12.28 기준(장마감)|003490|매도|KB증권|25,607|
2017.12.28 기준(장마감)|003490|매수|하나금융투자|24,305|
2017.12.28 기준(장마감)|003490|매도|외국추정|7,850|
2017.12.28 기준(장마감)|003490|매수|외국추정|2,563|
2017.12.28 기준(장마감)|007070|매도|UBS|24,408|
2017.12.28 기준(장마감)|007070|매수|삼성|25,398|
2017.12.28 기준(장마감)|007070|매도|신한금융투자|18,717|
2017.12.28 기준(장마감)|007070|매수|메릴린치|25,190|
2017.12.28 기준(장마감)|007070|매도|키움증권|12,378|
2017.12.28 기준(장마감)|007070|매수|골드만|16,705|
2017.12.28 기준(장마감)|007070|매도|골드만|9,051|
2017.12.28 기준(장마감)|007070|매수|CS증권|14,599|
2017.12.28 기준(장마감)|007070|매도|NH투자증권|7,892|
2017.12.28 기준(장마감)|007070|매수|미래에셋대우|7,279|
2017.12.28 기준(장마감)|007070|매도|외국추정|41,316|
2017.12.28 기준(장마감)|007070|매수|외국추정|58,064|
2017.12.28 기준(장마감)|000880|매도|유화|22,310|
2017.12.28 기준(장마감)|000880|매수|키움증권|24,206|
2017.12.28 기준(장마감)|000880|매도|에스지|18,895|
2017.12.28 기준(장마감)|000880|매수|미래에셋대우|21,935|
2017.12.28 기준(장마감)|000880|매도|미래에셋대우|18,804|
2017.12.28 기준(장마감)|000880|매수|NH투자증권|14,978|
2017.12.28 기준(장마감)|000880|매도|NH투자증권|10,329|
2017.12.28 기준(장마감)|000880|매수|삼성|10,022|
2017.12.28 기준(장마감)|000880|매도|키움증권|8,745|
2017.12.28 기준(장마감)|000880|매수|CS증권|9,289|
2017.12.28 기준(장마감)|000880|매도|외국추정|30,085|
2017.12.28 기준(장마감)|000880|매수|외국추정|10,756|
2017.12.28 기준(장마감)|010060|매도|키움증권|42,452|
2017.12.28 기준(장마감)|010060|매수|삼성|39,827|
2017.12.28 기준(장마감)|010060|매도|NH투자증권|39,337|
2017.12.28 기준(장마감)|010060|매수|코리아에셋|39,464|
2017.12.28 기준(장마감)|010060|매도|미래에셋대우|35,925|
2017.12.28 기준(장마감)|010060|매수|키움증권|35,276|
2017.12.28 기준(장마감)|010060|매도|메릴린치|35,799|
2017.12.28 기준(장마감)|010060|매수|골드만|26,240|
2017.12.28 기준(장마감)|010060|매도|삼성|32,125|
2017.12.28 기준(장마감)|010060|매수|메릴린치|26,177|
2017.12.28 기준(장마감)|010060|매도|외국추정|35,799|
2017.12.28 기준(장마감)|010060|매수|외국추정|52,417|
2017.12.28 기준(장마감)|011780|매도|키움증권|14,809|
2017.12.28 기준(장마감)|011780|매수|코리아에셋|12,083|
2017.12.28 기준(장마감)|011780|매도|한국증권|10,282|
2017.12.28 기준(장마감)|011780|매수|미래에셋대우|10,328|
2017.12.28 기준(장마감)|011780|매도|미래에셋대우|8,868|
2017.12.28 기준(장마감)|011780|매수|한국증권|9,462|
2017.12.28 기준(장마감)|011780|매도|KB증권|8,108|
2017.12.28 기준(장마감)|011780|매수|메릴린치|7,759|
2017.12.28 기준(장마감)|011780|매도|메리츠|7,524|
2017.12.28 기준(장마감)|011780|매수|CS증권|7,432|
2017.12.28 기준(장마감)|011780|매도|외국추정|5,421|
2017.12.28 기준(장마감)|011780|매수|외국추정|16,898|
2017.12.28 기준(장마감)|088980|매도|미래에셋대우|55,298|
2017.12.28 기준(장마감)|088980|매수|미래에셋대우|50,469|
2017.12.28 기준(장마감)|088980|매도|모건스탠리|39,062|
2017.12.28 기준(장마감)|088980|매수|신영|32,247|
2017.12.28 기준(장마감)|088980|매도|신한금융투자|28,260|
2017.12.28 기준(장마감)|088980|매수|한국증권|31,353|
2017.12.28 기준(장마감)|088980|매도|키움증권|17,066|
2017.12.28 기준(장마감)|088980|매수|신한금융투자|29,425|
2017.12.28 기준(장마감)|088980|매도|메릴린치|13,144|
2017.12.28 기준(장마감)|088980|매수|삼성|14,822|
2017.12.28 기준(장마감)|088980|매도|외국추정|52,754|
2017.12.28 기준(장마감)|088980|매수|외국추정|9,631|
2017.12.28 기준(장마감)|026960|매도|키움증권|11,225|
2017.12.28 기준(장마감)|026960|매수|미래에셋대우|16,290|
2017.12.28 기준(장마감)|026960|매도|미래에셋대우|7,941|
2017.12.28 기준(장마감)|026960|매수|바로증권|5,425|
2017.12.28 기준(장마감)|026960|매도|KB증권|5,482|
2017.12.28 기준(장마감)|026960|매수|골드만|5,415|
2017.12.28 기준(장마감)|026960|매도|UBS|3,681|
2017.12.28 기준(장마감)|026960|매수|CS증권|4,329|
2017.12.28 기준(장마감)|026960|매도|SK|3,213|
2017.12.28 기준(장마감)|026960|매수|한국증권|3,774|
2017.12.28 기준(장마감)|026960|매도|외국추정|4,146|
2017.12.28 기준(장마감)|026960|매수|외국추정|10,174|
2017.12.28 기준(장마감)|012630|매도|미래에셋대우|20,590|
2017.12.28 기준(장마감)|012630|매수|CS증권|13,656|
2017.12.28 기준(장마감)|012630|매도|메리츠|15,424|
2017.12.28 기준(장마감)|012630|매수|모건스탠리|12,411|
2017.12.28 기준(장마감)|012630|매도|메릴린치|13,239|
2017.12.28 기준(장마감)|012630|매수|골드만|9,327|
2017.12.28 기준(장마감)|012630|매도|KB증권|12,795|
2017.12.28 기준(장마감)|012630|매수|미래에셋대우|9,195|
2017.12.28 기준(장마감)|012630|매도|하나금융투자|12,621|
2017.12.28 기준(장마감)|012630|매수|메릴린치|6,942|
2017.12.28 기준(장마감)|012630|매도|외국추정|20,461|
2017.12.28 기준(장마감)|012630|매수|외국추정|45,967|
2017.12.28 기준(장마감)|204320|매도|미래에셋대우|3,161|
2017.12.28 기준(장마감)|204320|매수|케이티비|2,176|
2017.12.28 기준(장마감)|204320|매도|신한금융투자|2,038|
2017.12.28 기준(장마감)|204320|매수|모건스탠리|1,141|
2017.12.28 기준(장마감)|204320|매도|모건스탠리|1,681|
2017.12.28 기준(장마감)|204320|매수|비엔피|1,020|
2017.12.28 기준(장마감)|204320|매도|메릴린치|751|
2017.12.28 기준(장마감)|204320|매수|CS증권|989|
2017.12.28 기준(장마감)|204320|매도|삼성|525|
2017.12.28 기준(장마감)|204320|매수|키움증권|951|
2017.12.28 기준(장마감)|204320|매도|외국추정|2,554|
2017.12.28 기준(장마감)|204320|매수|외국추정|3,744|
2017.12.28 기준(장마감)|016170|매도|삼성|8,750|
2017.12.28 기준(장마감)|016170|매수|메릴린치|11,363|
2017.12.28 기준(장마감)|016170|매도|CLSA|3,697|
2017.12.28 기준(장마감)|016170|매수|CS증권|6,382|
2017.12.28 기준(장마감)|016170|매도|한국증권|3,404|
2017.12.28 기준(장마감)|016170|매수|다이와|3,853|
2017.12.28 기준(장마감)|016170|매도|신한금융투자|2,623|
2017.12.28 기준(장마감)|016170|매수|제이피모간|1,990|
2017.12.28 기준(장마감)|016170|매도|메릴린치|2,605|
2017.12.28 기준(장마감)|016170|매수|도이치증권|1,860|
2017.12.28 기준(장마감)|016170|매도|외국추정|8,728|
2017.12.28 기준(장마감)|016170|매수|외국추정|25,448|
2017.12.28 기준(장마감)|000210|매도|키움증권|17,360|
2017.12.28 기준(장마감)|000210|매수|골드만|16,560|
2017.12.28 기준(장마감)|000210|매도|한국증권|11,255|
2017.12.28 기준(장마감)|000210|매수|한국증권|9,939|
2017.12.28 기준(장마감)|000210|매도|CS증권|9,453|
2017.12.28 기준(장마감)|000210|매수|CS증권|7,611|
2017.12.28 기준(장마감)|000210|매도|미래에셋대우|8,946|
2017.12.28 기준(장마감)|000210|매수|미래에셋대우|5,967|
2017.12.28 기준(장마감)|000210|매도|삼성|8,212|
2017.12.28 기준(장마감)|000210|매수|유진증권|5,327|
2017.12.28 기준(장마감)|000210|매도|외국추정|9,556|
2017.12.28 기준(장마감)|000210|매수|외국추정|31,912|
2017.12.28 기준(장마감)|008560|매도|NH투자증권|240,777|
2017.12.28 기준(장마감)|008560|매수|NH투자증권|595,905|
2017.12.28 기준(장마감)|008560|매도|키움증권|181,005|
2017.12.28 기준(장마감)|008560|매수|미래에셋대우|170,754|
2017.12.28 기준(장마감)|008560|매도|미래에셋대우|166,965|
2017.12.28 기준(장마감)|008560|매수|키움증권|149,357|
2017.12.28 기준(장마감)|008560|매도|KB증권|96,748|
2017.12.28 기준(장마감)|008560|매수|한국증권|88,381|
2017.12.28 기준(장마감)|008560|매도|한국증권|91,804|
2017.12.28 기준(장마감)|008560|매수|케이티비|74,730|
2017.12.28 기준(장마감)|008560|매도|외국추정|92,014|
2017.12.28 기준(장마감)|008560|매수|외국추정|2,341|
2017.12.28 기준(장마감)|010140|매도|키움증권|1,120,785|
2017.12.28 기준(장마감)|010140|매수|키움증권|650,459|
2017.12.28 기준(장마감)|010140|매도|미래에셋대우|636,035|
2017.12.28 기준(장마감)|010140|매수|메리츠|634,262|
2017.12.28 기준(장마감)|010140|매도|메릴린치|484,397|
2017.12.28 기준(장마감)|010140|매수|미래에셋대우|559,800|
2017.12.28 기준(장마감)|010140|매도|NH투자증권|391,146|
2017.12.28 기준(장마감)|010140|매수|메릴린치|385,426|
2017.12.28 기준(장마감)|010140|매도|KB증권|332,542|
2017.12.28 기준(장마감)|010140|매수|한국증권|329,406|
2017.12.28 기준(장마감)|010140|매도|외국추정|484,397|
2017.12.28 기준(장마감)|010140|매수|외국추정|426,175|
2017.12.28 기준(장마감)|004170|매도|미래에셋대우|4,595|
2017.12.28 기준(장마감)|004170|매수|한국증권|4,870|
2017.12.28 기준(장마감)|004170|매도|신한금융투자|4,448|
2017.12.28 기준(장마감)|004170|매수|신한금융투자|4,606|
2017.12.28 기준(장마감)|004170|매도|삼성|4,231|
2017.12.28 기준(장마감)|004170|매수|HI증권|3,174|
2017.12.28 기준(장마감)|004170|매도|키움증권|2,961|
2017.12.28 기준(장마감)|004170|매수|UBS|2,968|
2017.12.28 기준(장마감)|004170|매도|한국증권|2,589|
2017.12.28 기준(장마감)|004170|매수|미래에셋대우|2,839|
2017.12.28 기준(장마감)|004170|매도|외국추정|30|
2017.12.28 기준(장마감)|004170|매수|외국추정|3,495|
2017.12.28 기준(장마감)|007310|매도|CLSA|595|
2017.12.28 기준(장마감)|007310|매수|한화|419|
2017.12.28 기준(장마감)|007310|매도|미래에셋대우|341|
2017.12.28 기준(장마감)|007310|매수|현대차증권|313|
2017.12.28 기준(장마감)|007310|매도|신한금융투자|294|
2017.12.28 기준(장마감)|007310|매수|키움증권|295|
2017.12.28 기준(장마감)|007310|매도|골드만|291|
2017.12.28 기준(장마감)|007310|매수|삼성|269|
2017.12.28 기준(장마감)|007310|매도|키움증권|201|
2017.12.28 기준(장마감)|007310|매수|CS증권|248|
2017.12.28 기준(장마감)|007310|매도|외국추정|1,046|
2017.12.28 기준(장마감)|007310|매수|외국추정|248|
2017.12.28 기준(장마감)|263750|매도|키움증권|26,548|
2017.12.28 기준(장마감)|263750|매수|키움증권|22,707|
2017.12.28 기준(장마감)|263750|매도|미래에셋대우|20,744|
2017.12.28 기준(장마감)|263750|매수|미래에셋대우|21,902|
2017.12.28 기준(장마감)|263750|매도|모건스탠리|13,956|
2017.12.28 기준(장마감)|263750|매수|KB증권|15,277|
2017.12.28 기준(장마감)|263750|매도|삼성|10,203|
2017.12.28 기준(장마감)|263750|매수|한국증권|13,617|
2017.12.28 기준(장마감)|263750|매도|NH투자증권|9,362|
2017.12.28 기준(장마감)|263750|매수|삼성|10,136|
2017.12.28 기준(장마감)|263750|매도|외국추정|13,956|
2017.12.28 기준(장마감)|263750|매수|외국추정|0|
2017.12.28 기준(장마감)|950160|매도|키움증권|356,163|
2017.12.28 기준(장마감)|950160|매수|키움증권|325,869|
2017.12.28 기준(장마감)|950160|매도|미래에셋대우|272,156|
2017.12.28 기준(장마감)|950160|매수|KB증권|232,677|
2017.12.28 기준(장마감)|950160|매도|삼성|139,496|
2017.12.28 기준(장마감)|950160|매수|미래에셋대우|231,362|
2017.12.28 기준(장마감)|950160|매도|NH투자증권|136,783|
2017.12.28 기준(장마감)|950160|매수|삼성|164,412|
2017.12.28 기준(장마감)|950160|매도|KB증권|105,997|
2017.12.28 기준(장마감)|950160|매수|NH투자증권|121,888|
2017.12.28 기준(장마감)|950160|매도|외국추정||
2017.12.28 기준(장마감)|950160|매수|외국추정||
2017.12.28 기준(장마감)|000060|매도|에스지|18,866|
2017.12.28 기준(장마감)|000060|매수|키움증권|17,345|
2017.12.28 기준(장마감)|000060|매도|메릴린치|15,232|
2017.12.28 기준(장마감)|000060|매수|SK|14,124|
2017.12.28 기준(장마감)|000060|매도|홍콩상하이|14,570|
2017.12.28 기준(장마감)|000060|매수|모건스탠리|8,532|
2017.12.28 기준(장마감)|000060|매도|비엔피|9,983|
2017.12.28 기준(장마감)|000060|매수|미래에셋대우|6,618|
2017.12.28 기준(장마감)|000060|매도|바로증권|9,630|
2017.12.28 기준(장마감)|000060|매수|CS증권|5,741|
2017.12.28 기준(장마감)|000060|매도|외국추정|58,651|
2017.12.28 기준(장마감)|000060|매수|외국추정|15,518|
2017.12.28 기준(장마감)|086900|매도|신한금융투자|3,145|
2017.12.28 기준(장마감)|086900|매수|CS증권|3,183|
2017.12.28 기준(장마감)|086900|매도|삼성|2,561|
2017.12.28 기준(장마감)|086900|매수|미래에셋대우|3,038|
2017.12.28 기준(장마감)|086900|매도|미래에셋대우|2,370|
2017.12.28 기준(장마감)|086900|매수|삼성|2,657|
2017.12.28 기준(장마감)|086900|매도|키움증권|1,976|
2017.12.28 기준(장마감)|086900|매수|메릴린치|1,927|
2017.12.28 기준(장마감)|086900|매도|메릴린치|1,665|
2017.12.28 기준(장마감)|086900|매수|메리츠|1,580|
2017.12.28 기준(장마감)|086900|매도|외국추정|1,665|
2017.12.28 기준(장마감)|086900|매수|외국추정|5,110|
2017.12.28 기준(장마감)|028670|매도|신한금융투자|304,483|
2017.12.28 기준(장마감)|028670|매수|부국|249,544|
2017.12.28 기준(장마감)|028670|매도|메릴린치|286,787|
2017.12.28 기준(장마감)|028670|매수|미래에셋대우|233,405|
2017.12.28 기준(장마감)|028670|매도|CS증권|280,583|
2017.12.28 기준(장마감)|028670|매수|교보|229,779|
2017.12.28 기준(장마감)|028670|매도|미래에셋대우|234,126|
2017.12.28 기준(장마감)|028670|매수|키움증권|219,493|
2017.12.28 기준(장마감)|028670|매도|NH투자증권|193,116|
2017.12.28 기준(장마감)|028670|매수|메릴린치|208,143|
2017.12.28 기준(장마감)|028670|매도|외국추정|567,370|
2017.12.28 기준(장마감)|028670|매수|외국추정|209,274|
2017.12.28 기준(장마감)|006280|매도|브릿지증권|2,328|
2017.12.28 기준(장마감)|006280|매수|삼성|1,031|
2017.12.28 기준(장마감)|006280|매도|미래에셋대우|1,579|
2017.12.28 기준(장마감)|006280|매수|신한금융투자|889|
2017.12.28 기준(장마감)|006280|매도|신한금융투자|1,523|
2017.12.28 기준(장마감)|006280|매수|모건스탠리|873|
2017.12.28 기준(장마감)|006280|매도|대신|861|
2017.12.28 기준(장마감)|006280|매수|케이티비|816|
2017.12.28 기준(장마감)|006280|매도|한국증권|733|
2017.12.28 기준(장마감)|006280|매수|KB증권|770|
2017.12.28 기준(장마감)|006280|매도|외국추정|139|
2017.12.28 기준(장마감)|006280|매수|외국추정|899|
2017.12.28 기준(장마감)|000100|매도|미래에셋대우|7,238|
2017.12.28 기준(장마감)|000100|매수|KB증권|6,279|
2017.12.28 기준(장마감)|000100|매도|UBS|3,334|
2017.12.28 기준(장마감)|000100|매수|한국증권|3,553|
2017.12.28 기준(장마감)|000100|매도|CS증권|3,083|
2017.12.28 기준(장마감)|000100|매수|미래에셋대우|3,352|
2017.12.28 기준(장마감)|000100|매도|신한금융투자|2,843|
2017.12.28 기준(장마감)|000100|매수|키움증권|2,619|
2017.12.28 기준(장마감)|000100|매도|NH투자증권|2,116|
2017.12.28 기준(장마감)|000100|매수|삼성|2,230|
2017.12.28 기준(장마감)|000100|매도|외국추정|8,277|
2017.12.28 기준(장마감)|000100|매수|외국추정|152|
2017.12.28 기준(장마감)|030000|매도|미래에셋대우|64,819|
2017.12.28 기준(장마감)|030000|매수|UBS|42,538|
2017.12.28 기준(장마감)|030000|매도|신한금융투자|37,187|
2017.12.28 기준(장마감)|030000|매수|메릴린치|36,123|
2017.12.28 기준(장마감)|030000|매도|교보|32,154|
2017.12.28 기준(장마감)|030000|매수|모건스탠리|32,404|
2017.12.28 기준(장마감)|030000|매도|키움증권|29,145|
2017.12.28 기준(장마감)|030000|매수|토러스|29,034|
2017.12.28 기준(장마감)|030000|매도|신영|28,213|
2017.12.28 기준(장마감)|030000|매수|미래에셋대우|26,142|
2017.12.28 기준(장마감)|030000|매도|외국추정|28,364|
2017.12.28 기준(장마감)|030000|매수|외국추정|130,690|
2017.12.28 기준(장마감)|047040|매도|KB증권|183,021|
2017.12.28 기준(장마감)|047040|매수|메릴린치|167,697|
2017.12.28 기준(장마감)|047040|매도|키움증권|182,833|
2017.12.28 기준(장마감)|047040|매수|미래에셋대우|137,954|
2017.12.28 기준(장마감)|047040|매도|미래에셋대우|176,981|
2017.12.28 기준(장마감)|047040|매수|신한금융투자|131,124|
2017.12.28 기준(장마감)|047040|매도|메릴린치|102,963|
2017.12.28 기준(장마감)|047040|매수|IBK증권|119,220|
2017.12.28 기준(장마감)|047040|매도|유진증권|80,991|
2017.12.28 기준(장마감)|047040|매수|DB금융투자|104,343|
2017.12.28 기준(장마감)|047040|매도|외국추정|107,012|
2017.12.28 기준(장마감)|047040|매수|외국추정|247,231|
2017.12.28 기준(장마감)|069960|매도|삼성|6,681|
