0 1 2 3 4 5 6 7 8
000030 20170421 10:45 14,250 50 14,300 14,250 219,584 2,692
000030 20170421 10:44 14,300 100 14,300 14,250 216,892 2,055
000030 20170421 10:43 14,300 100 14,300 14,250 214,837 537
000030 20170421 10:42 14,300 100 14,300 14,250 214,300 2,013
000030 20170421 10:41 14,300 100 14,300 14,250 212,287 617
000030 20170421 10:40 14,300 100 14,300 14,250 211,670 694
000030 20170421 10:39 14,300 100 14,300 14,250 210,976 1,490
000030 20170421 10:38 14,300 100 14,300 14,250 209,486 1,551
000030 20170421 10:37 14,300 100 14,300 14,250 207,935 1,282
000030 20170421 10:36 14,250 50 14,300 14,250 206,653 559
000030 20170421 10:35 14,300 100 14,300 14,250 206,094 323
000030 20170421 10:34 14,300 100 14,300 14,250 205,771 2,038
000030 20170421 10:33 14,300 100 14,300 14,250 203,733 6,413
000030 20170421 10:32 14,300 100 14,300 14,250 197,320 3,643
000030 20170421 10:31 14,300 100 14,300 14,250 193,677 299
000030 20170421 10:30 14,300 100 14,300 14,250 193,378 1,840
000030 20170421 10:29 14,300 100 14,300 14,250 191,538 1,159
000030 20170421 10:28 14,300 100 14,300 14,250 190,379 769
000030 20170421 10:27 14,300 100 14,300 14,250 189,610 6,120
000030 20170421 10:26 14,300 100 14,300 14,250 183,490 1,280
000030 20170421 10:25 14,300 100 14,300 14,250 182,210 2,234
000030 20170421 10:24 14,300 100 14,300 14,250 179,976 1,073
000030 20170421 10:23 14,300 100 14,300 14,250 178,903 344
000030 20170421 10:22 14,250 50 14,300 14,250 178,559 1,080
000030 20170421 10:21 14,300 100 14,300 14,250 177,479 1,104
000030 20170421 10:20 14,300 100 14,300 14,250 176,375 1,015
000030 20170421 10:19 14,300 100 14,300 14,250 175,360 405
000030 20170421 10:18 14,300 100 14,300 14,250 174,955 790
000030 20170421 10:17 14,300 100 14,300 14,250 174,165 1,874
000030 20170421 10:16 14,300 100 14,300 14,250 172,291 3,575
000030 20170421 10:15 14,250 50 14,300 14,250 168,716 459
000030 20170421 10:14 14,300 100 14,300 14,250 168,257 710
000030 20170421 10:13 14,250 50 14,300 14,250 167,547 295
000030 20170421 10:12 14,300 100 14,300 14,250 167,252 5,565
000030 20170421 10:11 14,300 100 14,300 14,250 161,687 138
000030 20170421 10:10 14,250 50 14,300 14,250 161,549 4,133
000030 20170421 10:09 14,300 100 14,300 14,250 157,416 787
000030 20170421 10:08 14,300 100 14,300 14,250 156,629 6,544
000030 20170421 10:07 14,300 100 14,300 14,250 150,085 1,122
000030 20170421 10:06 14,250 50 14,300 14,250 148,963 48,353
000030 20170421 10:05 14,300 100 14,300 14,250 100,610 820
000030 20170421 10:04 14,300 100 14,300 14,250 99,790 3,384
000030 20170421 10:03 14,300 100 14,300 14,250 96,406 1,365
000030 20170421 10:02 14,250 50 14,300 14,250 95,041 1,339
000030 20170421 10:01 14,250 50 14,300 14,250 93,702 815
